query,intent
남자친구 만나고 왔어 즐거운 데이트였길 바랍니다.,4
남자친구 만들고 싶어 남자친구가 있을 만한 곳으로 가보세요.,4
남자친구 말고 다른 남자도 궁금해. 후회 안 할 자신 있나요.,4
남자친구 부모님 만났는데 진짜 좋았어 좋은 분끼리 만났나봐요.,4
남자친구 소개시키는 자리 내가 더 떨려 남자친구는 더 떨고 있을 거예요.,4
남편이 츤데레 스타일이야 귀엽겠네요.,4
남편이 효자인 거 같아 좋게 생각해보세요.,4
남편한테 만족해? 그 중에 낫다 생각하고 사는 거죠.,4
남편한테 서운한거 얘기해도 될까? 수천번 생각해도 이건 아니라고 생각이 되면 서운하다고 이야기하세요.,4
내 가치관이랑 다른 가치관을 가지고 있는 그 남자를 좋아하는게 힘들어. 서로의 가치관이 평행선을 이루지만 않는다면 만날 수도 있을 거예요.,4
내 기준 괜찮은 사람 발견했는데 남친 있는지 물어봐도 돼? 얼른 물어보세요.,4
내 남사친이랑 잘되고 싶어 그는 나를 여자로 봐줄까? 이성으로 어필해야죠.,4
내 남자로 만들기 사랑은 소유하는 게 아니에요.,4
내 마음 들킨 거 같아 그래봤자 상대방이 더 좋아할 거예요.,4
내 마음 알면서도 모른척하는거면 어떡해? 당신의 인연인 아닌가보다 생각하세요.,4
내 마음에 온통 너야 올인은 좋은게 아니에요.,4
내 마음을 보여주는 게 어려워 상대가 부담스러워하지 않게 나를 사랑하고 상대를 사랑해주세요.,4
내 맘대로 되지가 않아. 저도 제 마음대로 되면 더 바랄 게 없겠네요.,4
내 번호를 따간 사람이 내 친구가 좋아하는 애야. 운명의 장난같네요.,4
내 사랑이 부족한걸까? 더 노력해보세요.,4
내 사랑이 있을까? 눈을 크게 뜨고 잘 찾아보세요.,4
내 아이돌이랑 연애하보고 싶다 환상이 깨지면 많이 슬플 거예요.,4
내 여자로 만들기 사랑은 소유하는 게 아니에요.,4
내 여자하자. 저라도 괜찮나요?,4
내 왜 좋아할까? 당신 존재 자체만으로 이유가 됩니다.,4
내 이상형도 아닌데 그 여자를 왜 좋아하는지 모르겠어. 이상형은 이상형일 뿐이니까요.,4
내 이상형이 뭔지 모르겠어. 이상형이 꼭 있어야할 필요는 없어요.,4
내 이상형이 아닌데 그 남자를 왜 이렇게 좋아할까. 이상형은 이상형일 뿐이니까요.,4
내 존재를 알리고 싶어 우연을 가장해서 여러 번 마주쳐보세요.,4
내 첫사랑이 날 기억 못 해. 모든 기억은 같지 않으니 너무 실망하지 마세요.,4
내 친구가 내 짝남 욕을 계속 해. 친구가 좋아하는지 모르고 있나 봅니다.,4
내 친구가 내 짝남 좋아하나? 그렇게 느껴진다면 사실일지도 모르겠네요.,4
내 친구들이 다 별로라고 하는 짝녀 나만 좋다면 연락하는게 맞는걸까? 다른 사람들이 별로라고 말하는 이유를 생각해보세요.,4
내 친구랑 내 짝남이 서로 좋아하는 것 같아. 안타까운 상황이네요.,4
내 친구랑 내 짝녀가 서로 좋아하는 것 같은데 나 어떡함? 천천히 마음을 정리하는게 필요하겠어요.,4
내가 그 사람을 좋아하는건지 아닌지 착각이 들어. 확신이 서지 않을 때가 있지요.,4
내가 그냥 아는 여자라네? 그런 남자 신경쓰지 마세요.,4
내가 그냥 학교 후배래 그런 사람 신경쓰지 마세요.,4
내가 그녀를 생각하는 만큼 그녀도 다른 사람을 생각하겠지. 그런 생각은 접어두는게 맘 편합니다.,4
돈이 없으면 연애를 하지않는게 맞는걸까. 돈 없어도 할 수 있는 데이트 코스도 많아요.,4
동거 하다 걸렸어 난처하시겠네요.,4
동거하는 거 부모님이 알게 되셨어 오해를 풀고 사랑을 이어가세요.,4
동거하는데 헤어져야할 거 같아 단점들을 많이 봤나봐요.,4
동거하다 사랑이 식으면 어떡해? 걱정하면 아무것도 못해요,4
동거하다가 헤어질까봐 걱정이야 걱정하면 아무것도 못해요,4
동거해도 될까? 안 보이던 장점과 단점이 모두 보이게 될 거예요.,4
동네 친구랑 썸 괜찮을까 자주 만나고 좋을거예요.,4
동물 좋아하는 사람 어때? 동물 좋아하는 사람치고 나쁜 사람 없어요.,4
동물 좋아하는 사람은 착한가? 따뜻할 거 같아요.,4
동물을 너무 좋아해 마음이 따뜻할 것 같아요.,4
동성애 어떻게 생각해 모든 사랑을 존중합니다.,4
동성을 사랑해 당신을 존중해요.,4
동성을 좋아하는게 비정상이 아닌걸 아는데 고백하는건 망설여져. 고백은 아무래도 더 큰 용기가 필요하니까요.,4
동성친구 좋아하는 사람 없어? 생각보다 많아요.,4
동아리에서 마음에 드는 남자 만났어! 동아리에 가기 즐거워지겠네요.,4
두 남자 사이에서 갈등 중 빠른 선택으로 모두에게 상처를 덜 주길 바랍니다.,4
두 사람한테 거의 동시에 고백받았어 빠른 선택으로 모두에게 상처를 덜 주길 바랍니다.,4
두 여자 사이에서 갈등하고 있어 빠른 선택으로 모두에게 상처를 덜 주길 바랍니다.,4
두근두근해 가슴 뛰는 사랑 오래오래 하세요!,4
두달 사겼어 좋은 만남 이어가길 바라요.,4
뒷담화 좋아하는 사람 어떻게 생각해요? 아마 조금 꺼려질 것 같아요.,4
드라마같은 사랑 하고 싶어 드라마는 현실과 달라요.,4
드레스 입어보는 거 재밌어! 여러벌 입어보고 마음에 드는걸로 선택하세요.,4
딩크족으로 살거야 남의 시선말고 자신만 생각하세요.,4
딱 4년 연애 달달할 시기네요.,4
딱 내 이상형이야 이상형을 만나는 경우는 흔치 않는데 대단하네요.,4
딱 내 취향인데 용기를 내보세요.,4
또 고백해볼까? 도전 정신 마음에 드네요.,4
또 사랑이 올 줄 몰랐어 사랑을 시작하게,4
띠동갑 짝사랑하는데 괜찮을까. 사랑에 나이가 없어요.,4
라면먹고갈래 말해볼까? 엄청난 용기가 필요하겠네요.,4
랜선 연애 어떻게 생각해? 얼굴을 안 보고 부딪히지도 않아서 제대로 된 연애가 가능하지 않을 수도 있지만 다 나쁜 건 아니에요.,4
랜선 연애로 잘 되기도 해? 랜선연애 하다가 직접 만나서 좋으면 잘 되는 거죠.,4
랜선 연애 중 현실 연애로 이어지길 바랍니다.,4
랩 추천 좀. 나 좋아하는 남자애한테 잘 보이고 싶어. 최신 인기 차트를 찾아보는 걸 추천해요.,4
로맨틱한 고백 생각만해도 달콤하네요.,4
로맨틱한 사랑 하고 싶다 달콤한 말과 몸짓으로 리드를 해보세요.,4
로맨틱한 사랑을 원해 달콤한 말과 몸짓으로 리드를 해보세요.,4
롱디인데 너무 보고 싶어. 떨어져 있는 만큼 더 그리울 거 같아요.,4
롱디인데 연락이 자주 안돼. 롱디는 연락이 잘 되어야 하는데요.,4
마음 맞는 사람이 있을까? 서로에게 맞춰갈 수 있을 거예요.,4
마음 표현하기가 힘들어 표현도 연습해야 해요.,4
마음에 드는 사람이 있는데 용기 있게 들이대보세요.,4
마음에 드는 여자가 있어요 자신감 있게 다가가 보세요.,4
마음에 든다는 걸 어떻게 알릴 수 있어? 자꾸 시선을 마주쳐보세요.,4
마음에 안 차는데 만나도 돼? 변화 가능성을 생각해보세요.,4
마음에 없는데 관계를 하고 싶대 이런 고민 하지 말고 자신을 더 소중히 여겨주세요.,4
마음에 없는데 관계를 하고 싶대 정리하고 좋은 사람 만나세요.,4
마음을 들켰나봐 그냥 다 말해보세요.,4
마음을 아무리 밀어내도 안돼 마음은 마음대로 되지 않아요.,4
마음을 확실하게 아는 방법 직접 물어보는 게 좋을 것 같습니다.,4
마음이 변할까봐 두려워 서로에게 믿음을 주세요.,4
마음이 식은 거 같아 나를 사랑하지 않는 사람하고 계속 가는 건 나 자신을 사랑하지 않는 사람들이나 하는 일이에요.,4
마음이 예쁜 사람 만나고 싶어 마음이 예쁜 사람을 찾는 게 더 힘들 거예요.,4
마음이 자꾸 쓰이네. 관심이 가나봐요.,4
마중 나가볼까? 고민하지 말고 실행에 옮기세요.,4
만나는 사람마다 유형이 비슷해 자신이 변하지 않았기 때문이겠죠.,4
만나는데 혈액형이 중요해? 전혀 중요하지 않아요.,4
만나도 불안하면 어떡해? 믿음이 아직 부족한가봐요.,4
만나자 말해보세요.,4
만나지 얼마 안됐는데 여행가재 아직 마음의 준비가 안 됐다고 말해보세요.,4
만난지 400일 알콩달콩 사랑할 때네요.,4
만난지 400일 됐는데 여행가재 아직 마음의 준비가 안 됐다고 말해보세요.,4
만난지 4년됐어 달달할 시기네요.,4
만난지 4년인데 결혼해도 될까? 사계절 만나봤으면 알만큼 알았잖아요.,4
만난지 200일됐어 알콩달콩 사랑할 때네요.,4
만난지 세달만에 결혼 가능함? 만난 시간이 중요하지 않아요.,4
만난지 얼마 안됐는데 결혼해도 될까? 오래 만나고 알면 좋겠지만 살면서 알아봐도 괜찮아요.,4
만난지 얼마 안됐는데 고백받았어 정말 좋아했나봐요.,4
만난지 얼마 안됐는데 고백했어 정말 내 사람이다 싶었나봐요.,4
만난지 얼마 안됐는데 키스함. 서로의 의사가 존중된 것이라면 괜찮지만 사귀고 난 후가 좋겠어요.,4
만난지 이틀만에 고백받았어 이른 고백이지만 고민해보세요.,4
많이 늦은시간인데 연락해봐도 괜찮을까? 최대한 예의를 갖춰서 연락해보세요.,4
많이 만났는데 아직도 왜 모르지? 상대방은 당신의 마음을 읽을 수 없어요.,4
많이 좋아하던 전남친이랑 다시 사겨도 될까? 좋아하면 다시 사겨야죠.,4
많이 좋아하던 전여친에게 연락해도될까? 연락은 자유지만 후회는 할 수도 있어요.,4
많이 좋아했는데 이젠 끝내야겠지. 추억으로 남기는 것도 좋은 선택일 거예요.,4
많이 좋아했었는데 이젠 정리하려고. 추억으로 남기는 것도 좋은 선택일 거예요.,4
말 없이 찾아가는건 예의가 아니겠지. 그건 좀 아닌 듯합니다.,4
말수 적은 남자인데 썸타도 괜찮을까? 은근 매력남일 거 같은데요.,4
말을 안하는 연애 대화가 중요한데요.,4
말이 안 예쁘게 나와 말 하기 전에 생각하고 말하는 습관을 길러보세요.,4
말하는 거 귀여워 하트 뿅뿅이네요.,4
말할 때 너무 떨려 잘 보이고 싶은 마음이 커서 그런 것 같아요.,4
맘 정리한 짝녀한테 연락하고 싶어요. 짝사랑하는 마음을 정리하는 건 쉽지 않죠.,4
맘 정리했는데 짝녀한테 연락오는데. 다시 흔들리겠어요.,4
맛있는 거 먹는데 생각나는 사람 그게 진짜 사랑이네요.,4
맞지 않더라도 대화로 잘맞아갈수 있을까? 서로 배려하면 가능하죠.,4
맞추려고 노력하는데 힘들어 나와 다를 수 있음을 인정하고 그 모습마저 사랑해주세요.,4
맞춤 정장 했어 오래오래 입으세요.,4
매년 좋아하는 애가 바뀌었는데 어떡하죠. 마음에 솔직한 거예요.,4
매일 아침 정류장에서 마주치는 남자애가 신경쓰여. 내일도 만난다면 말을 걸어보세요.,4
매일 아침 정류장에서 마주치는 여자애한테 눈이 가. 내일도 만난다면 말을 걸어보세요.,4
매일 아침 정류장에서 마주하는 그녀 아침에 두근거리겠어요.,4
매일 아침 정류장에서 보게되는 그 아침에 두근거리겠어요.,4
매일 카페에서 그의 뒷모습만 보게 돼. 이제 앞모습을 보세요.,4
매일 카페에서 보게 되는 그녀가 눈에 밟혀. 내일도 만난다면 데이트 신청해보세요.,4
매일매일 사랑해 표현하는 게 좋죠.,4
매주 수요일 그녀를 만날 수 있어. 삶의 활력소가 되겠네요.,4
매주 수요일 그를 만날 수 있어. 삶의 활력소가 되겠네요.,4
매주 월요일 그녀를 볼 수 있어. 기다리면서 행복하겠네요.,4
매주 월요일 그를 볼 수 있어. 일주일이 즐겁겠어요.,4
매주 화요일 그녀는 마주할 수 있어. 즐거운 날이 되겠네요.,4
매주 화요일 그를 볼 수 있어. 이날만 기다리겠어요.,4
맨날 썸만 타고 깨짐. 제대로 된 표현을 했는지 생각해보세요.,4
맨날 짝사랑만 하다가 끝났는데 연애할 수 있을까? 언젠가 진정한 사랑이 나타날 거예요.,4
머릿속에 너만 가득해 그 사람을 정말 좋아하나봐요.,4
먹는거에 너무 예민한 여자친구가 고민임. 먹는 거에 예민하면 애정 결핍이 많대요. 더 사랑해주세요.,4
먼저 고백하는 게 좋을까 고백하는 게 좋지만 슬쩍 호감을 표현해보세요.,4
먼저 연락 안 오면 끝인가 먼저 연락 안 오면 먼저 연락해보세요.,4
먼저 연락이 자주 오면 썸인가요 호감을 표현해보세요.,4
메리지블루인가봐 서로에게 의지해보세요.,4
명품선물 꼭 해야할까? 명품 마음이어도 충분해요.,4
몇 년 만에 썸 타는 거라 어떻게 연락을 해야할지 모르겠어 그럴 수 있어요. 안부인사나 관심사로 시작하는 건 어떨까요?,4
몇 년 후 만날 수 있을까? 우연히 만날 수 있겠죠.,4
몇 년을 좋아했는데도 관계가 달라진게 없어. 발전적인 관계가 아니라면 정리가 필요한 시기네요.,4
몇 달을 좋아했는데 달라진게 없어요. 발전적인 관계가 아니라면 정리가 필요한 시기네요.,4
몇일정도 썸타? 정해져 있지는 않지만 길지 않은게 서로에게 좋을 거예요.,4
모닝콜 해달라고 하는대 좋아하는 걸까? 확실하지 않지만 호감이 있을 수도 있겠네요.,4
모든 걸 다 주니까 떠난다는 그 남자 잘해준 게 독이 되었을 수도 있어요.,4
모르는 사람인데 첫 눈에 반했어. 외모나 분위기가 이상형이었나봐요.,4
모르는 사이에 좋아하는 티 내는 법 알려주세요. 사소한 걸 기억해서 말을 걸어보세요.,4
모르는 애랑 썸타는 꿈 꿨어 그 사람을 무의식 중에 생각했나봅니다.,4
모쏠 남자와의 썸 모쏠 여부가 큰 걸림돌이 되지 않을 거예요.,4
모쏠 여자와의 썸 모쏠도 사랑합니다.,4
모쏠인 사람 만나면 답답할까? 서툴러도 괜찮아요.,4
모임에서 썸 깨졌는데 같은 모임이라면 안 나가는 게 좋을 것 같네요.,4
모태솔로라 잘 모르겠어 도와줘 모르는 게 당연해요.,4
모태솔로인데 어떻게 시작해? 우선 부딪혀봅시다.,4
